time,tagID,x,y,z,quality,n_dist,anchorID_1,dist_1,anchorID_2,dist_2,anchorID_3,dist_3,anchorID_4,dist_4,anchorID_5,dist_5,ax,ay,az,gx,gy,gz,mx,my,mz,A1,A2,A3,A4,A5,distance
2021-01-21 12:26:32.000,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-54,bleA2,-70.0,bleA5,-74.0,bleA6,-69.0,bleA4,-62.0,938.546,-175.192,-346.541,-1050,-6230,840,-508.5,448.5,297.0,-70.0,-54.0,-62.0,-74.0,-69.0,0.0
2021-01-21 12:26:32.100,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-57,bleA2,-62.0,bleA5,-59.0,bleA6,-71.0,bleA4,-64.0,892.674,-155.306,-355.447,-3500,2310,700,-505.5,460.5,286.5,-62.0,-57.0,-64.0,-59.0,-71.0,0.0
2021-01-21 12:26:32.200,bleT2,0.0,0.0,0.0,0.0,3,bleA3,-54,bleA2,-66.0,bleA5,-78.0,,,,,888.404,-154.879,-364.658,-3710,910,560,-489.0,448.5,294.0,-66.0,-54.0,,-78.0,,0.0
2021-01-21 12:26:32.300,bleT2,0.0,0.0,0.0,0.0,3,bleA5,-60,bleA3,-57.0,bleA2,-62.0,,,,,901.885,-155.062,-361.303,-3990,-2240,910,-513.0,447.0,297.0,-62.0,-57.0,,-60.0,,0.0
2021-01-21 12:26:32.400,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-61,bleA6,-72.0,bleA5,-63.0,bleA2,-66.0,,,908.412,-155.428,-385.642,210,-70,1470,-499.5,450.0,300.0,-66.0,,-61.0,-63.0,-72.0,0.0
2021-01-21 12:26:32.500,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-57,bleA2,-61.0,bleA5,-60.0,bleA4,-64.0,bleA6,-74.0,901.702,-155.306,-375.455,-1330,910,3360,-499.5,445.5,298.5,-61.0,-57.0,-64.0,-60.0,-74.0,0.0
2021-01-21 12:26:32.600,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-71,bleA4,-61.0,bleA2,-67.0,bleA3,-53.0,bleA5,-72.0,899.201,-184.464,-359.595,-420,4760,4270,-511.5,448.5,295.5,-67.0,-53.0,-61.0,-72.0,-71.0,0.0
2021-01-21 12:26:32.700,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-57,bleA2,-61.0,bleA4,-63.0,bleA6,-75.0,bleA5,-61.0,882.487,-190.564,-323.727,-490,4830,2240,-495.0,451.5,292.5,-61.0,-57.0,-63.0,-61.0,-75.0,0.0
2021-01-21 12:26:32.800,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-61,bleA6,-70.0,bleA3,-54.0,bleA2,-67.0,bleA5,-71.0,891.637,-175.741,-342.82,210,4130,840,-510.0,454.5,289.5,-67.0,-54.0,-61.0,-71.0,-70.0,0.0
2021-01-21 12:26:32.900,bleT2,0.0,0.0,0.0,0.0,4,bleA2,-61,bleA3,-57.0,bleA4,-63.0,bleA6,-77.0,,,894.626,-179.157,-337.94,-280,-630,-1260,-496.5,463.5,271.5,-61.0,-57.0,-63.0,,-77.0,0.0
2021-01-21 12:26:33.000,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-54,bleA2,-66.0,bleA5,-71.0,bleA4,-61.0,bleA6,-72.0,907.314,-162.626,-348.005,-1050,-1260,-2800,-498.0,456.0,294.0,-66.0,-54.0,-61.0,-71.0,-72.0,0.0
2021-01-21 12:26:33.200,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-61,bleA4,-63.0,bleA6,-78.0,bleA5,-61.0,bleA3,-57.0,908.595,-173.362,-362.035,-2170,-490,-2100,-511.5,459.0,285.0,-61.0,-57.0,-63.0,-61.0,-78.0,0.0
2021-01-21 12:26:33.300,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-71,bleA4,-61.0,bleA3,-54.0,bleA2,-65.0,bleA5,-72.0,905.606,-168.055,-346.663,-1890,1960,-1470,-493.5,460.5,288.0,-65.0,-54.0,-61.0,-72.0,-71.0,0.0
2021-01-21 12:26:33.400,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-57,bleA2,-61.0,bleA5,-61.0,bleA6,-79.0,,,913.841,-164.029,-341.234,-700,840,-770,-502.5,454.5,295.5,-61.0,-57.0,,-61.0,-79.0,0.0
2021-01-21 12:26:33.500,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-54,bleA2,-65.0,bleA5,-73.0,bleA4,-62.0,bleA6,-72.0,903.227,-162.382,-333.853,-1190,1190,-1540,-499.5,457.5,294.0,-65.0,-54.0,-62.0,-73.0,-72.0,0.0
2021-01-21 12:26:33.600,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-61,bleA5,-61.0,bleA4,-64.0,bleA6,-78.0,bleA3,-56.0,907.07,-156.587,-348.31,-1540,-1260,-2240,-499.5,463.5,282.0,-61.0,-56.0,-64.0,-61.0,-78.0,0.0
2021-01-21 12:26:33.700,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-71,bleA4,-62.0,bleA3,-54.0,bleA2,-66.0,bleA5,-72.0,899.811,-146.583,-340.929,-1750,-630,-490,-496.5,457.5,286.5,-66.0,-54.0,-62.0,-72.0,-71.0,0.0
2021-01-21 12:26:33.800,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-61,bleA4,-63.0,bleA6,-78.0,bleA3,-57.0,bleA2,-61.0,905.423,-157.929,-337.147,-1680,70,280,-493.5,460.5,286.5,-61.0,-57.0,-63.0,-61.0,-78.0,0.0
2021-01-21 12:26:33.900,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-71,bleA4,-61.0,bleA3,-54.0,bleA2,-66.0,bleA5,-75.0,900.238,-163.297,-324.276,-1190,-3080,-1400,-495.0,463.5,286.5,-66.0,-54.0,-61.0,-75.0,-71.0,0.0
2021-01-21 12:26:34.000,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-60,bleA3,-57.0,bleA2,-62.0,bleA6,-75.0,,,906.887,-154.513,-345.748,-1050,-1750,-2240,-501.0,460.5,285.0,-62.0,-57.0,,-60.0,-75.0,0.0
2021-01-21 12:26:34.100,bleT2,0.0,0.0,0.0,0.0,2,bleA2,-67,bleA5,-71.0,,,,,,,904.203,-159.576,-346.724,-1680,-1470,1050,-486.0,462.0,291.0,-67.0,,,-71.0,,0.0
2021-01-21 12:26:34.200,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-60,bleA4,-66.0,bleA3,-57.0,bleA2,-62.0,,,903.227,-151.036,-344.833,-980,-2380,-560,-498.0,459.0,286.5,-62.0,-57.0,-66.0,-60.0,,0.0
2021-01-21 12:26:34.300,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-54,bleA2,-70.0,bleA4,-61.0,bleA5,-69.0,bleA6,-71.0,902.007,-158.722,-354.166,-1190,-2660,-1260,-487.5,447.0,291.0,-70.0,-54.0,-61.0,-69.0,-71.0,0.0
2021-01-21 12:26:34.400,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-59,bleA6,-70.0,bleA4,-67.0,bleA3,-56.0,bleA2,-63.0,893.04,-161.162,-360.022,-210,-3220,-630,-502.5,453.0,304.5,-63.0,-56.0,-67.0,-59.0,-70.0,0.0
2021-01-21 12:26:34.500,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-54,bleA2,-73.0,bleA5,-66.0,bleA4,-61.0,bleA6,-68.0,891.576,-160.247,-352.824,1050,-2450,-1750,-487.5,459.0,294.0,-73.0,-54.0,-61.0,-66.0,-68.0,0.0
2021-01-21 12:26:34.600,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-55,bleA2,-64.0,bleA5,-57.0,bleA6,-67.0,bleA4,-66.0,888.038,-171.349,-348.554,910,-140,-3220,-490.5,451.5,294.0,-64.0,-55.0,-66.0,-57.0,-67.0,0.0
2021-01-21 12:26:34.700,bleT2,0.0,0.0,0.0,0.0,3,bleA2,-72,bleA5,-63.0,bleA6,-65.0,,,,,897.432,-159.088,-344.833,700,-2660,-3010,-492.0,457.5,289.5,-72.0,,,-63.0,-65.0,0.0
2021-01-21 12:26:34.800,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-57,bleA3,-54.0,bleA2,-64.0,bleA4,-65.0,bleA6,-65.0,889.929,-153.537,-331.108,-910,-1260,-3780,-490.5,445.5,295.5,-64.0,-54.0,-65.0,-57.0,-65.0,0.0
2021-01-21 12:26:34.900,bleT2,0.0,0.0,0.0,0.0,3,bleA5,-64,bleA4,-64.0,bleA6,-66.0,,,,,906.399,-165.493,-345.077,-280,1050,-6370,-484.5,456.0,297.0,,,-64.0,-64.0,-66.0,0.0
2021-01-21 12:26:35.000,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-55,bleA2,-64.0,bleA5,-60.0,bleA6,-71.0,bleA4,-62.0,880.962,-152.195,-357.033,2590,-1190,-4410,-487.5,448.5,300.0,-64.0,-55.0,-62.0,-60.0,-71.0,0.0
2021-01-21 12:26:35.100,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-58,bleA6,-65.0,bleA3,-57.0,bleA2,-60.0,bleA5,-59.0,882.914,-169.214,-351.97,4620,1400,280,-490.5,454.5,288.0,-60.0,-57.0,-58.0,-59.0,-65.0,0.0
2021-01-21 12:26:35.300,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-52,bleA2,-61.0,bleA5,-68.0,bleA4,-65.0,bleA6,-66.0,857.111,-219.6,-373.076,-2380,-7210,-10290,-489.0,454.5,300.0,-61.0,-52.0,-65.0,-68.0,-66.0,0.0
2021-01-21 12:26:35.400,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-60,bleA6,-71.0,bleA3,-54.0,bleA2,-59.0,bleA5,-70.0,882.548,-231.678,-445.117,4340,-16170,-13720,-480.0,453.0,306.0,-59.0,-54.0,-60.0,-70.0,-71.0,0.0
2021-01-21 12:26:35.500,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-60,bleA4,-64.0,bleA5,-63.0,bleA6,-69.0,bleA3,-54.0,876.143,-179.218,-375.211,-2870,-2590,-16240,-469.5,442.5,309.0,-60.0,-54.0,-64.0,-63.0,-69.0,0.0
2021-01-21 12:26:35.600,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-68,bleA4,-59.0,bleA3,-50.0,bleA2,-61.0,bleA5,-69.0,849.486,-195.566,-380.152,-1470,-6020,-4340,-481.5,438.0,322.5,-61.0,-50.0,-59.0,-69.0,-68.0,0.0
2021-01-21 12:26:35.700,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-60,bleA3,-56.0,bleA2,-60.0,bleA4,-66.0,bleA6,-66.0,867.725,-177.449,-392.962,3780,6510,9240,-471.0,450.0,309.0,-60.0,-56.0,-66.0,-60.0,-66.0,0.0
2021-01-21 12:26:35.800,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-63,bleA4,-69.0,bleA6,-65.0,bleA2,-60.0,,,982.1,-281.637,-344.528,-4970,5320,9240,-481.5,429.0,310.5,-60.0,,-69.0,-63.0,-65.0,0.0
2021-01-21 12:26:35.900,bleT2,0.0,0.0,0.0,0.0,3,bleA3,-54,bleA4,-68.0,bleA6,-72.0,,,,,961.665,-54.107,-551.135,-6300,6160,4900,-477.0,447.0,304.5,,-54.0,-68.0,,-72.0,0.0
2021-01-21 12:26:36.000,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-71,bleA6,-69.0,bleA3,-50.0,bleA2,-60.0,,,889.807,120.292,-344.04,-18830,12740,17220,-472.5,457.5,291.0,-60.0,-50.0,-71.0,,-69.0,0.0
2021-01-21 12:26:36.100,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-58,bleA3,-55.0,bleA2,-70.0,bleA4,-72.0,bleA6,-70.0,911.157,-38.796,-519.903,-29470,-41300,6160,-456.0,441.0,295.5,-70.0,-55.0,-72.0,-58.0,-70.0,0.0
2021-01-21 12:26:36.200,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-65,bleA5,-72.0,bleA6,-78.0,bleA2,-75.0,,,824.781,-172.386,-402.234,-17640,13440,-700,-442.5,451.5,309.0,-75.0,,-65.0,-72.0,-78.0,0.0
2021-01-21 12:26:36.300,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-76,bleA4,-68.0,bleA3,-52.0,bleA2,-60.0,,,829.112,-165.249,-389.485,17780,-7980,-10780,-462.0,456.0,297.0,-60.0,-52.0,-68.0,-76.0,,0.0
2021-01-21 12:26:36.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-58,bleA2,-73.0,bleA5,-75.0,bleA6,-65.0,bleA4,-72.0,916.586,-164.7,-359.717,33810,-6440,-15050,-465.0,456.0,291.0,-73.0,-58.0,-72.0,-75.0,-65.0,0.0
2021-01-21 12:26:36.500,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-75,bleA3,-55.0,bleA2,-59.0,bleA4,-68.0,bleA6,-81.0,981.429,-185.562,-359.29,26950,-18200,-8260,-465.0,454.5,301.5,-59.0,-55.0,-68.0,-75.0,-81.0,0.0
2021-01-21 12:26:36.600,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-67,bleA6,-74.0,bleA3,-56.0,bleA2,-61.0,bleA5,-76.0,991.006,-188.429,-490.013,43470,-14070,-12740,-493.5,447.0,289.5,-61.0,-56.0,-67.0,-76.0,-74.0,0.0
2021-01-21 12:26:36.700,bleT2,0.0,0.0,0.0,0.0,3,bleA3,-59,bleA6,-80.0,bleA4,-66.0,,,,,795.745,-41.907,-397.659,28700,7560,-5390,-522.0,453.0,271.5,,-59.0,-66.0,,-80.0,0.0
2021-01-21 12:26:36.700,bleT2,0.0,0.0,0.0,0.0,2,bleA2,-53,bleA5,-60.0,,,,,,,810.934,75.213,-530.761,42840,21770,-26390,-501.0,430.5,285.0,-53.0,,,-60.0,,0.0
2021-01-21 12:26:36.800,bleT2,0.0,0.0,0.0,0.0,3,bleA5,-61,bleA4,-63.0,bleA2,-68.0,,,,,833.687,-70.394,-317.993,4830,-3640,-16380,-526.5,453.0,255.0,-68.0,,-63.0,-61.0,,0.0
2021-01-21 12:26:36.900,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-59,bleA2,-51.0,bleA5,-58.0,bleA6,-78.0,bleA4,-66.0,841.19,-114.314,-365.207,-21140,11970,-7700,-514.5,459.0,258.0,-51.0,-59.0,-66.0,-58.0,-78.0,0.0
2021-01-21 12:26:37.000,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-62,bleA4,-62.0,bleA6,-84.0,bleA2,-59.0,,,880.413,-200.568,-387.472,-19810,-2730,3360,-498.0,457.5,259.5,-59.0,,-62.0,-62.0,-84.0,0.0
2021-01-21 12:26:37.100,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-70,bleA4,-72.0,bleA6,-82.0,bleA3,-54.0,,,919.697,-127.063,-391.498,-10220,8960,23240,-502.5,447.0,277.5,,-54.0,-72.0,-70.0,-82.0,0.0
2021-01-21 12:26:37.200,bleT2,0.0,0.0,0.0,0.0,3,bleA5,-63,bleA4,-67.0,bleA2,-61.0,,,,,1027.545,-300.425,-367.891,-23100,23240,18340,-511.5,459.0,270.0,-61.0,,-67.0,-63.0,,0.0
2021-01-21 12:26:37.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-51,bleA2,-58.0,bleA5,-60.0,bleA6,-69.0,bleA4,-71.0,941.352,-72.529,-500.688,-13090,18620,28280,-505.5,451.5,259.5,-58.0,-51.0,-71.0,-60.0,-69.0,0.0
2021-01-21 12:26:37.500,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-66,bleA4,-68.0,bleA3,-63.0,bleA2,-56.0,bleA5,-69.0,764.086,40.565,-447.74,-17850,19880,24640,-511.5,459.0,259.5,-56.0,-63.0,-68.0,-69.0,-66.0,0.0
2021-01-21 12:26:37.600,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-66,bleA3,-53.0,bleA2,-59.0,bleA4,-65.0,bleA6,-66.0,852.597,-122.732,-365.329,-15820,-49070,9100,-517.5,450.0,255.0,-59.0,-53.0,-65.0,-66.0,-66.0,0.0
2021-01-21 12:26:37.700,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-76,bleA4,-78.0,bleA3,-59.0,bleA2,-58.0,bleA5,-81.0,820.145,-154.086,-369.538,-37870,-4620,-10010,-495.0,430.5,268.5,-58.0,-59.0,-78.0,-81.0,-76.0,0.0
2021-01-21 12:26:37.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-54,bleA2,-54.0,bleA5,-60.0,bleA6,-71.0,bleA4,-72.0,926.224,-175.497,-378.932,-8050,40460,-14070,-478.5,430.5,283.5,-54.0,-54.0,-72.0,-60.0,-71.0,0.0
2021-01-21 12:26:37.900,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-72,bleA3,-52.0,bleA2,-61.0,bleA5,-73.0,bleA4,-83.0,916.891,-77.043,-365.756,19600,-19530,-10500,-481.5,435.0,274.5,-61.0,-52.0,-83.0,-73.0,-72.0,0.0
2021-01-21 12:26:38.000,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-61,bleA2,-52.0,bleA5,-66.0,bleA4,-77.0,bleA6,-69.0,897.676,-178.12,-281.149,9590,1260,-1680,-496.5,445.5,273.0,-52.0,-61.0,-77.0,-66.0,-69.0,0.0
2021-01-21 12:26:38.100,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-68,bleA5,-65.0,bleA6,-73.0,bleA2,-58.0,,,961.543,-268.705,-327.326,26810,-3080,-3430,-489.0,448.5,262.5,-58.0,,-68.0,-65.0,-73.0,0.0
2021-01-21 12:26:38.200,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-72,bleA3,-59.0,bleA2,-56.0,bleA6,-75.0,,,1054.446,-150.548,-430.05,53760,-5320,5810,-517.5,441.0,258.0,-56.0,-59.0,,-72.0,-75.0,0.0
2021-01-21 12:26:38.300,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-56,bleA2,-69.0,bleA5,-72.0,bleA6,-81.0,bleA4,-72.0,922.076,29.707,-425.292,20860,-3920,-7980,-541.5,420.0,243.0,-69.0,-56.0,-72.0,-72.0,-81.0,0.0
2021-01-21 12:26:38.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-61,bleA2,-77.0,bleA5,-61.0,bleA4,-77.0,bleA6,-67.0,754.875,-169.275,-511.546,-6230,-5740,-2730,-531.0,421.5,237.0,-77.0,-61.0,-77.0,-61.0,-67.0,0.0
2021-01-21 12:26:38.500,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-73,bleA3,-59.0,bleA5,-66.0,bleA6,-68.0,bleA2,-59.0,769.637,-125.111,-431.636,1680,-13440,-6020,-516.0,423.0,247.5,-59.0,-59.0,-73.0,-66.0,-68.0,0.0
2021-01-21 12:26:38.600,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-66,bleA2,-60.0,bleA4,-70.0,bleA5,-64.0,bleA6,-66.0,837.408,-93.269,-493.185,-15050,1120,-15610,-516.0,414.0,259.5,-60.0,-66.0,-70.0,-64.0,-66.0,0.0
2021-01-21 12:26:38.700,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-66,bleA2,-57.0,bleA5,-67.0,bleA4,-73.0,bleA6,-69.0,922.442,-129.137,-421.632,-30590,8960,-8190,-505.5,415.5,255.0,-57.0,-66.0,-73.0,-67.0,-69.0,0.0
2021-01-21 12:26:38.800,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-64,bleA3,-65.0,bleA2,-68.0,bleA6,-71.0,bleA4,-66.0,974.719,-68.747,-465.003,-14840,12670,12180,-493.5,426.0,265.5,-68.0,-65.0,-66.0,-64.0,-71.0,0.0
2021-01-21 12:26:38.900,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-81,bleA6,-70.0,bleA3,-68.0,bleA2,-56.0,bleA5,-84.0,868.579,-64.172,-392.962,-15050,20020,13860,-490.5,426.0,253.5,-56.0,-68.0,-81.0,-84.0,-70.0,0.0
2021-01-21 12:26:39.000,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-60,bleA2,-73.0,bleA5,-71.0,bleA4,-70.0,bleA6,-72.0,827.892,-91.378,-451.156,-11550,31220,19250,-490.5,423.0,258.0,-73.0,-60.0,-70.0,-71.0,-72.0,0.0
2021-01-21 12:26:39.100,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-66,bleA2,-55.0,bleA4,-74.0,bleA5,-71.0,bleA6,-68.0,867.969,-199.897,-339.831,-6930,-3010,7350,-505.5,418.5,261.0,-55.0,-66.0,-74.0,-71.0,-68.0,0.0
2021-01-21 12:26:39.200,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-63,bleA2,-64.0,bleA5,-73.0,bleA6,-71.0,bleA4,-71.0,875.411,-128.71,-394.182,-2730,-7980,-3430,-492.0,418.5,273.0,-64.0,-63.0,-71.0,-73.0,-71.0,0.0
2021-01-21 12:26:39.300,bleT2,0.0,0.0,0.0,0.0,2,bleA2,-55,bleA5,-69.0,,,,,,,895.785,-133.468,-390.156,-2170,-1610,-3710,-502.5,424.5,261.0,-55.0,,,-69.0,,0.0
2021-01-21 12:26:39.500,bleT2,0.0,0.0,0.0,0.0,3,bleA3,-63,bleA4,-72.0,bleA6,-73.0,,,,,889.502,-146.949,-357.277,-1120,1190,140,-486.0,426.0,261.0,,-63.0,-72.0,,-73.0,0.0
2021-01-21 12:26:39.500,bleT2,0.0,0.0,0.0,0.0,1,bleA2,-61,,,,,,,,,888.343,-141.093,-390.339,-420,1750,-1190,-487.5,423.0,270.0,-61.0,,,,,0.0
2021-01-21 12:26:39.600,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-71,bleA6,-68.0,bleA3,-62.0,bleA2,-56.0,bleA5,-70.0,891.576,-149.938,-364.658,-1120,2170,490,-487.5,423.0,259.5,-56.0,-62.0,-71.0,-70.0,-68.0,0.0
2021-01-21 12:26:39.700,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-83,bleA3,-64.0,bleA2,-61.0,bleA6,-76.0,bleA4,-72.0,882.365,-156.343,-359.595,-1260,2940,-560,-487.5,430.5,267.0,-61.0,-64.0,-72.0,-83.0,-76.0,0.0
2021-01-21 12:26:39.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-61,bleA2,-56.0,bleA5,-69.0,bleA6,-66.0,bleA4,-72.0,895.053,-150.792,-370.88,-1820,630,-2940,-489.0,436.5,259.5,-56.0,-61.0,-72.0,-69.0,-66.0,0.0
2021-01-21 12:26:39.900,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-78,bleA3,-65.0,bleA2,-59.0,bleA4,-73.0,bleA6,-79.0,901.214,-146.522,-359.778,-3430,-210,-2170,-493.5,426.0,259.5,-59.0,-65.0,-73.0,-78.0,-79.0,0.0
2021-01-21 12:26:40.000,bleT2,0.0,0.0,0.0,0.0,3,bleA4,-73,bleA6,-65.0,bleA2,-57.0,,,,,904.752,-138.531,-367.159,-3010,490,-1190,-484.5,427.5,256.5,-57.0,,-73.0,,-65.0,0.0
2021-01-21 12:26:40.100,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-65,bleA2,-58.0,bleA4,-73.0,bleA6,-80.0,bleA5,-77.0,893.101,-144.326,-366.915,-2520,1330,560,-475.5,445.5,262.5,-58.0,-65.0,-73.0,-77.0,-80.0,0.0
2021-01-21 12:26:40.200,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-60,bleA2,-57.0,bleA5,-69.0,bleA4,-73.0,bleA6,-65.0,892.857,-145.058,-358.863,-1960,490,210,-489.0,424.5,267.0,-57.0,-60.0,-73.0,-69.0,-65.0,0.0
2021-01-21 12:26:40.300,bleT2,0.0,0.0,0.0,0.0,3,bleA5,-75,bleA3,-65.0,bleA2,-58.0,,,,,891.881,-140.239,-355.813,-1400,-560,560,-486.0,429.0,265.5,-58.0,-65.0,,-75.0,,0.0
2021-01-21 12:26:40.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-60,bleA2,-56.0,bleA6,-65.0,bleA5,-70.0,bleA4,-73.0,903.41,-149.328,-347.578,-980,560,-1190,-489.0,436.5,276.0,-56.0,-60.0,-73.0,-70.0,-65.0,0.0
2021-01-21 12:26:40.500,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-75,bleA3,-65.0,bleA2,-58.0,bleA6,-82.0,bleA4,-73.0,904.691,-140.117,-356.423,-140,770,-1400,-487.5,426.0,267.0,-58.0,-65.0,-73.0,-75.0,-82.0,0.0
2021-01-21 12:26:40.600,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-73,bleA4,-74.0,bleA6,-65.0,bleA2,-57.0,,,904.142,-139.934,-358.314,-420,490,-560,-483.0,432.0,270.0,-57.0,,-74.0,-73.0,-65.0,0.0
2021-01-21 12:26:40.700,bleT2,0.0,0.0,0.0,0.0,2,bleA4,-71,bleA6,-81.0,,,,,,,913.719,-188.185,-351.055,0,560,-350,-480.0,442.5,259.5,,,-71.0,,-81.0,0.0
2021-01-21 12:26:40.800,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-71,bleA6,-65.0,bleA4,-76.0,bleA2,-57.0,,,905.484,-154.147,-345.443,-70,910,-1260,-486.0,436.5,264.0,-57.0,,-76.0,-71.0,-65.0,0.0
2021-01-21 12:26:40.900,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-59,bleA5,-75.0,bleA4,-72.0,bleA6,-78.0,bleA3,-63.0,908.9,-136.335,-351.36,-2450,-700,-1400,-483.0,432.0,262.5,-59.0,-63.0,-72.0,-75.0,-78.0,0.0
2021-01-21 12:26:41.000,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-74,bleA6,-65.0,bleA3,-60.0,bleA2,-57.0,bleA5,-71.0,906.643,-154.879,-361.486,-2100,-1050,-280,-474.0,433.5,255.0,-57.0,-60.0,-74.0,-71.0,-65.0,0.0
2021-01-21 12:26:41.100,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-77,bleA3,-63.0,bleA2,-57.0,bleA6,-78.0,,,892.979,-154.696,-346.846,1330,1470,-560,-483.0,432.0,276.0,-57.0,-63.0,,-77.0,-78.0,0.0
2021-01-21 12:26:41.200,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-61,bleA2,-57.0,bleA5,-71.0,bleA6,-65.0,bleA4,-73.0,892.613,-139.812,-354.349,1610,-1260,-770,-472.5,435.0,264.0,-57.0,-61.0,-73.0,-71.0,-65.0,0.0
2021-01-21 12:26:41.300,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-75,bleA3,-64.0,bleA2,-56.0,bleA4,-72.0,bleA6,-79.0,902.861,-164.09,-338.245,1960,-2100,-2240,-484.5,429.0,255.0,-56.0,-64.0,-72.0,-75.0,-79.0,0.0
2021-01-21 12:26:41.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-59,bleA5,-72.0,bleA6,-71.0,bleA4,-73.0,bleA2,-58.0,911.401,-155.062,-330.803,560,-3150,-3150,-486.0,427.5,273.0,-58.0,-59.0,-73.0,-72.0,-71.0,0.0
2021-01-21 12:26:41.600,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-62,bleA2,-55.0,bleA4,-72.0,bleA5,-72.0,bleA6,-84.0,902.434,-134.2,-362.34,-1330,-2730,-560,-487.5,445.5,267.0,-55.0,-62.0,-72.0,-72.0,-84.0,0.0
2021-01-21 12:26:41.700,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-65,bleA4,-72.0,bleA3,-59.0,bleA2,-59.0,bleA5,-75.0,892.979,-155.428,-375.516,-630,770,1260,-480.0,430.5,258.0,-59.0,-59.0,-72.0,-75.0,-65.0,0.0
