timestamp,tagID,pos_x,pos_y,pos_z,quality,n_dist,anchorID_1,dist_1,anchorID_2,dist_2,anchorID_3,dist_3,anchorID_4,dist_4,anchorID_5,dist_5,accelerometro,ax,ay,az,giroscopio,gx,gy,gz,magnetometro,mx,my,mz
20:32.4,bleT2,-,-,-,0,5,bleA4,-72,bleA2,-59,bleA3,-61,bleA5,-72,bleA6,-60,A,244.244,-829.661,239.181,G,24500,140,-1330,M,-664.5,496.5,-121.5
20:32.5,bleT2,-,-,-,0,5,bleA4,-72,bleA2,-52,bleA3,-75,bleA5,-64,bleA6,-67,A,108.519,-1144.116,-193.858,G,-41020,2310,4900,M,-670.5,489,-124.5
20:32.6,bleT2,-,-,-,0,5,bleA4,-79,bleA2,-59,bleA3,-65,bleA5,-65,bleA6,-59,A,355.508,-895.297,351.482,G,27650,12180,-4270,M,-655.5,508.5,-138
20:32.7,bleT2,-,-,-,0,5,bleA2,-53,bleA3,-67,bleA5,-64,bleA6,-67,bleA4,-67,A,72.407,-982.771,55.876,G,-3290,13160,-1750,M,-666,504,-133.5
20:32.8,bleT2,-,-,-,0,4,bleA4,-75,bleA5,-67,bleA6,-59,bleA2,-59,A,198.982,-962.641,139.324,G,-3430,4060,6790,M,-661.5,495,-133.5,,
20:32.9,bleT2,-,-,-,0,5,bleA2,-54,bleA3,-66,bleA5,-66,bleA6,-68,bleA4,-70,A,223.565,-993.202,58.743,G,-1680,2590,70,M,-669,502.5,-135
20:33.0,bleT2,-,-,-,0,5,bleA6,-60,bleA4,-71,bleA2,-58,bleA3,-66,bleA5,-60,A,214.232,-980.392,94.062,G,-700,1470,-1330,M,-660,498,-139.5
20:33.1,bleT2,-,-,-,0,5,bleA2,-54,bleA3,-67,bleA5,-66,bleA6,-68,bleA4,-68,A,159.088,-988.444,51.362,G,1260,-10920,3290,M,-669,492,-132
20:33.2,bleT2,-,-,-,0,4,bleA5,-71,bleA6,-61,bleA4,-67,bleA2,-57,A,237.168,-976.244,66.307,G,-1260,-1680,-7840,M,-660,499.5,-138,,
20:33.3,bleT2,-,-,-,0,2,bleA4,-68,bleA6,-69,A,234.606,-944.28,64.355,G,1470,2730,-1470,M,-658.5,505.5,-144,,,,,,
20:33.4,bleT2,-,-,-,0,5,bleA6,-61,bleA2,-57,bleA4,-69,bleA3,-63,bleA5,-72,A,210.45,-995.276,27.633,G,-3080,-2240,1610,M,-666,498,-144
20:33.5,bleT2,-,-,-,0,5,bleA2,-55,bleA3,-76,bleA5,-63,bleA6,-69,bleA4,-69,A,242.597,-975.756,61.976,G,-1470,-560,-2730,M,-669,496.5,-136.5
20:33.6,bleT2,-,-,-,0,4,bleA4,-69,bleA5,-74,bleA6,-61,bleA2,-56,A,223.138,-969.595,56.791,G,420,0,-3780,M,-672,496.5,-138,,
20:33.8,bleT2,-,-,-,0,5,bleA5,-63,bleA4,-69,bleA2,-56,bleA3,-77,bleA6,-69,A,254.004,-969.351,53.07,G,2170,-560,-1890,M,-652.5,508.5,-133.5
20:33.9,bleT2,-,-,-,0,5,bleA4,-68,bleA2,-56,bleA3,-64,bleA5,-59,bleA6,-61,A,194.346,-947.208,58.194,G,-840,-2800,2870,M,-666,505.5,-133.5
20:34.0,bleT2,-,-,-,0,5,bleA4,-69,bleA2,-55,bleA3,-76,bleA5,-62,bleA6,-69,A,297.558,-977.83,29.036,G,-3500,-3570,1890,M,-654,501,-135
20:34.2,bleT2,-,-,-,0,5,bleA2,-56,bleA3,-76,bleA5,-63,bleA6,-69,bleA4,-67,A,210.267,-988.871,45.445,G,-980,-7840,2030,M,-649.5,508.5,-136.5
20:34.3,bleT2,-,-,-,0,4,bleA6,-61,bleA4,-68,bleA2,-56,bleA5,-75,A,253.455,-980.697,71.614,G,-1610,5320,1330,M,-664.5,510,-138,,
20:34.4,bleT2,-,-,-,0,5,bleA4,-66,bleA2,-56,bleA3,-76,bleA5,-63,bleA6,-69,A,204.838,-973.499,73.322,G,1680,3780,-1120,M,-670.5,496.5,-145.5
20:34.5,bleT2,-,-,-,0,5,bleA4,-68,bleA2,-56,bleA3,-65,bleA5,-58,bleA6,-61,A,228.689,-965.264,61.061,G,280,-1260,-2100,M,-666,514.5,-133.5
20:34.6,bleT2,-,-,-,0,2,bleA5,-64,bleA2,-56,A,226.066,-979.782,8.357,G,350,-1050,-1470,M,-658.5,507,-144,,,,,,
20:34.6,bleT2,-,-,-,0,3,bleA4,-66,bleA3,-77,bleA6,-69,A,234.057,-968.253,46.909,G,910,-770,-2380,M,-655.5,498,-136.5,,,,
20:34.7,bleT2,-,-,-,0,4,bleA4,-67,bleA5,-76,bleA6,-61,bleA2,-56,A,223.809,-960.384,42.395,G,-70,-490,-2800,M,-661.5,498,-139.5,,
20:34.8,bleT2,-,-,-,0,4,bleA2,-56,bleA3,-77,bleA5,-64,bleA6,-69,A,229.238,-982.893,26.169,G,-4130,-1890,980,M,-667.5,502.5,-138,,
20:34.9,bleT2,-,-,-,0,5,bleA4,-66,bleA2,-56,bleA3,-64,bleA5,-58,bleA6,-62,A,233.386,-958.798,75.823,G,-2730,2590,-3220,M,-649.5,508.5,-133.5
20:35.0,bleT2,-,-,-,0,5,bleA4,-67,bleA2,-57,bleA3,-73,bleA5,-63,bleA6,-69,A,217.709,-949.953,67.283,G,-2310,-1190,-1120,M,-658.5,504,-138
20:35.1,bleT2,-,-,-,0,4,bleA5,-80,bleA6,-62,bleA2,-56,bleA4,-65,A,234.545,-946.415,63.074,G,-6160,-3710,910,M,-657,502.5,-129,,
20:35.2,bleT2,-,-,-,0,5,bleA5,-62,bleA4,-67,bleA2,-57,bleA3,-71,bleA6,-69,A,238.571,-976.122,24.217,G,-5320,1330,1260,M,-658.5,505.5,-130.5
20:35.3,bleT2,-,-,-,0,5,bleA4,-65,bleA2,-56,bleA3,-64,bleA6,-63,bleA5,-58,A,221.247,-984.479,15.128,G,840,3010,1120,M,-648,508.5,-126
20:35.4,bleT2,-,-,-,0,5,bleA2,-56,bleA6,-70,bleA5,-62,bleA3,-68,bleA4,-69,A,223.565,-975.512,-11.59,G,1120,980,-350,M,-654,517.5,-127.5
20:35.5,bleT2,-,-,-,0,4,bleA5,-67,bleA6,-63,bleA4,-65,bleA2,-55,A,249.002,-964.837,39.223,G,-770,-2030,-4340,M,-652.5,508.5,-124.5,,
20:35.6,bleT2,-,-,-,0,5,bleA4,-72,bleA2,-57,bleA3,-64,bleA5,-62,bleA6,-70,A,234.545,-970.51,34.587,G,-3920,-3500,-1050,M,-649.5,502.5,-127.5
20:35.7,bleT2,-,-,-,0,5,bleA6,-64,bleA2,-55,bleA4,-65,bleA3,-66,bleA5,-64,A,245.22,-960.506,8.113,G,700,-4480,1680,M,-663,501,-117
20:35.8,bleT2,-,-,-,0,4,bleA2,-56,bleA3,-63,bleA5,-65,bleA6,-69,A,245.464,-964.593,-2.562,G,280,5810,-2240,M,-661.5,498,-120,,
20:36.0,bleT2,-,-,-,0,5,bleA6,-65,bleA4,-65,bleA2,-55,bleA3,-69,bleA5,-61,A,264.313,-955.687,10.614,G,7280,13020,-980,M,-655.5,511.5,-123
20:36.1,bleT2,-,-,-,0,5,bleA5,-63,bleA6,-65,bleA4,-66,bleA2,-55,bleA3,-65,A,275.354,-976.305,38.979,G,-3570,14910,0,M,-657,508.5,-133.5
20:36.2,bleT2,-,-,-,0,4,bleA6,-66,bleA4,-69,bleA2,-55,bleA5,-60,A,281.149,-931.104,6.405,G,-70,8890,-1610,M,-655.5,508.5,-135,,
20:36.3,bleT2,-,-,-,0,5,bleA4,-65,bleA2,-55,bleA3,-69,bleA5,-58,bleA6,-69,A,307.257,-1021.079,55.693,G,-16520,13230,8050,M,-658.5,499.5,-144
20:36.4,bleT2,-,-,-,0,5,bleA4,-63,bleA2,-55,bleA3,-66,bleA5,-69,bleA6,-65,A,334.707,-915.305,107.97,G,-2520,7910,-6230,M,-658.5,508.5,-141
20:36.5,bleT2,-,-,-,0,4,bleA4,-63,bleA3,-72,bleA5,-54,bleA6,-64,A,159.027,-948.794,122.366,G,-13020,-280,19810,M,-658.5,495,-156,,
20:36.6,bleT2,-,-,-,0,4,bleA6,-66,bleA4,-59,bleA2,-57,bleA3,-67,A,244.549,-994.971,-13.481,G,-2170,-3920,-13580,M,-661.5,495,-135,,
20:36.7,bleT2,-,-,-,0,5,bleA4,-79,bleA2,-58,bleA3,-66,bleA5,-53,bleA6,-60,A,334.707,-951.112,-42.09,G,13580,-11060,4760,M,-657,495,-133.5
20:36.8,bleT2,-,-,-,0,4,bleA4,-63,bleA5,-62,bleA6,-66,bleA2,-58,A,257.359,-992.836,90.951,G,6020,-7350,2730,M,-676.5,492,-135,,
20:36.9,bleT2,-,-,-,0,5,bleA5,-55,bleA4,-67,bleA2,-55,bleA3,-70,bleA6,-63,A,283.589,-1108.919,103.761,G,5600,-910,9310,M,-687,490.5,-138
20:37.0,bleT2,-,-,-,0,4,bleA4,-67,bleA5,-62,bleA6,-64,bleA2,-57,A,223.138,-915.854,162.016,G,24430,-10990,-9450,M,-684,493.5,-144,,
20:37.1,bleT2,-,-,-,0,5,bleA5,-52,bleA4,-65,bleA2,-62,bleA3,-77,bleA6,-63,A,307.623,-960.201,46.726,G,9520,4060,-4060,M,-664.5,487.5,-151.5
20:37.2,bleT2,-,-,-,0,3,bleA4,-65,bleA3,-66,bleA6,-61,A,-39.955,-972.34,-54.595,G,-910,-7560,-13370,M,-673.5,498,-148.5,,,,
20:37.2,bleT2,-,-,-,0,2,bleA2,-59,bleA5,-62,A,289.262,-1004.792,-42.639,G,-7000,-9800,4340,M,-660,498,-141,,,,,,
20:37.3,bleT2,-,-,-,0,5,bleA5,-57,bleA4,-62,bleA2,-56,bleA3,-61,bleA6,-66,A,148.84,-879.376,28.06,G,16590,-1890,7490,M,-661.5,498,-139.5
20:37.4,bleT2,-,-,-,0,4,bleA4,-69,bleA5,-56,bleA6,-85,bleA2,-63,A,126.453,-942.389,51.484,G,-14420,4200,7840,M,-667.5,499.5,-141,,
20:37.5,bleT2,-,-,-,0,5,bleA4,-63,bleA2,-61,bleA3,-68,bleA5,-54,bleA6,-66,A,222.223,-965.142,55.998,G,-6930,-490,-2520,M,-664.5,501,-144
20:37.6,bleT2,-,-,-,0,4,bleA5,-64,bleA6,-76,bleA4,-64,bleA2,-63,A,209.779,-933.239,146.278,G,-6860,4830,-3920,M,-652.5,490.5,-135,,
20:37.7,bleT2,-,-,-,0,4,bleA2,-68,bleA5,-58,bleA6,-68,bleA4,-60,A,164.7,-973.194,163.846,G,4620,4830,1120,M,-655.5,495,-138,,
20:37.8,bleT2,-,-,-,0,5,bleA4,-64,bleA2,-57,bleA3,-66,bleA6,-68,bleA5,-55,A,161.528,-1033.157,109.495,G,14140,3290,-1260,M,-660,499.5,-139.5
20:38.0,bleT2,-,-,-,0,4,bleA2,-63,bleA5,-63,bleA6,-71,bleA4,-63,A,164.334,-972.34,-81.313,G,37030,-13510,20650,M,-661.5,510,-132,,
20:38.1,bleT2,-,-,-,0,3,bleA6,-67,bleA5,-59,bleA2,-60,A,352.214,-1036.085,-476.471,G,-19880,-1680,4340,M,-655.5,502.5,-139.5,,,,
20:38.2,bleT2,-,-,-,0,5,bleA2,-61,bleA3,-64,bleA5,-69,bleA6,-74,bleA4,-66,A,227.896,-996.862,-182.939,G,-15050,19670,1890,M,-651,508.5,-147
20:38.3,bleT2,-,-,-,0,5,bleA4,-59,bleA2,-61,bleA3,-64,bleA6,-73,bleA5,-62,A,211.914,-960.14,-17.08,G,-13160,21350,1330,M,-657,499.5,-154.5
20:38.4,bleT2,-,-,-,0,5,bleA4,-65,bleA2,-62,bleA3,-64,bleA5,-55,bleA6,-74,A,234.789,-836.371,230.519,G,42350,19250,-3150,M,-657,502.5,-163.5
20:38.5,bleT2,-,-,-,0,3,bleA5,-55,bleA6,-62,bleA2,-57,A,146.278,-974.963,99.247,G,-10780,7210,11550,M,-658.5,499.5,-180,,,,
20:38.6,bleT2,-,-,-,0,5,bleA5,-53,bleA4,-62,bleA2,-62,bleA3,-69,bleA6,-65,A,-3.721,-992.714,-72.712,G,-19810,-4060,8820,M,-667.5,481.5,-163.5
20:38.7,bleT2,-,-,-,0,4,bleA5,-56,bleA6,-62,bleA4,-57,bleA2,-60,A,177.876,-926.956,109.861,G,-5460,-12740,6090,M,-670.5,498,-163.5,,
20:38.8,bleT2,-,-,-,0,5,bleA4,-56,bleA2,-61,bleA3,-71,bleA5,-50,bleA6,-63,A,184.586,-1014.735,28.182,G,7070,-10430,8120,M,-675,489,-163.5
20:38.9,bleT2,-,-,-,0,4,bleA6,-60,bleA4,-62,bleA2,-61,bleA5,-54,A,96.075,-1114.897,96.38,G,2170,-560,9660,M,-682.5,481.5,-153,,
20:39.0,bleT2,-,-,-,0,4,bleA2,-60,bleA3,-69,bleA5,-57,bleA6,-66,A,167.872,-1154.608,26.84,G,-11760,3430,700,M,-690,468,-159,,
20:39.1,bleT2,-,-,-,0,5,bleA4,-63,bleA3,-70,bleA5,-62,bleA6,-62,bleA2,-60,A,236.375,-963.373,32.513,G,24500,140,-30800,M,-697.5,469.5,-166.5
20:39.2,bleT2,-,-,-,0,5,bleA4,-71,bleA2,-63,bleA3,-76,bleA5,-56,bleA6,-59,A,-111.813,-950.624,-19.398,G,8960,-13020,420,M,-675,466.5,-184.5
20:39.3,bleT2,-,-,-,0,1,bleA2,-66,A,239.73,-942.511,-81.679,G,-29750,-7840,-26810,M,-660,483,-163.5,,,,,,,,
20:39.4,bleT2,-,-,-,0,5,bleA4,-63,bleA2,-66,bleA3,-69,bleA5,-65,bleA6,-62,A,145.424,-872.3,135.115,G,-15610,-10430,-1050,M,-664.5,490.5,-165
20:39.5,bleT2,-,-,-,0,1,bleA6,-69,A,75.762,-1013.149,-50.264,G,-10080,-9310,-910,M,-676.5,478.5,-151.5,,,,,,,,
20:39.6,bleT2,-,-,-,0,5,bleA2,-65,bleA3,-67,bleA5,-70,bleA6,-61,bleA4,-72,A,147.864,-955.931,60.207,G,-8470,-2870,-4760,M,-672,475.5,-139.5
20:39.7,bleT2,-,-,-,0,5,bleA6,-59,bleA4,-67,bleA2,-64,bleA3,-66,bleA5,-66,A,195.81,-1045.052,169.885,G,-6860,5530,-490,M,-663,492,-151.5
20:39.8,bleT2,-,-,-,0,5,bleA4,-61,bleA2,-82,bleA3,-88,bleA5,-60,bleA6,-59,A,84.302,-1039.196,158.356,G,34020,3500,-16660,M,-657,490.5,-147
20:39.9,bleT2,-,-,-,0,1,bleA5,-57,A,80.947,-1025.105,15.982,G,14210,3990,18900,M,-673.5,499.5,-150,,,,,,,,
20:39.9,bleT2,-,-,-,0,1,bleA2,-62,A,103.09,-1072.136,-183.732,G,7700,4620,4130,M,-672,493.5,-157.5,,,,,,,,
20:40.0,bleT2,-,-,-,0,4,bleA2,-71,bleA5,-58,bleA6,-66,bleA4,-58,A,191.967,-963.434,-11.834,G,22750,8610,490,M,-666,499.5,-165,,
20:40.2,bleT2,-,-,-,0,4,bleA4,-58,bleA5,-65,bleA6,-75,bleA2,-61,A,89.182,-906.887,96.746,G,9030,-4410,-10990,M,-657,493.5,-183,,
20:40.3,bleT2,-,-,-,0,5,bleA4,-68,bleA2,-65,bleA3,-73,bleA5,-65,bleA6,-77,A,218.929,-853.451,165.249,G,50260,-15540,-27580,M,-645,510,-187.5
20:40.4,bleT2,-,-,-,0,4,bleA4,-59,bleA5,-60,bleA6,-63,bleA2,-66,A,271.633,-908.473,101.626,G,-3290,-26460,-24500,M,-630,529.5,-183,,
20:40.5,bleT2,-,-,-,0,5,bleA5,-63,bleA4,-70,bleA2,-64,bleA3,-66,bleA6,-63,A,280.6,-961.787,169.092,G,-21280,-13860,15190,M,-627,529.5,-163.5
20:40.6,bleT2,-,-,-,0,4,bleA5,-66,bleA6,-63,bleA4,-55,bleA2,-68,A,389.363,-894.138,147.925,G,34370,210,-8540,M,-625.5,528,-156,,
20:40.7,bleT2,-,-,-,0,4,bleA2,-74,bleA3,-73,bleA5,-62,bleA4,-61,A,410.347,-893.589,171.654,G,17990,-20930,-3080,M,-633,537,-165,,
20:40.8,bleT2,-,-,-,0,4,bleA5,-63,bleA6,-57,bleA4,-56,bleA2,-71,A,416.142,-929.64,297.07,G,-19180,4900,20650,M,-625.5,532.5,-177,,
20:40.9,bleT2,-,-,-,0,5,bleA4,-65,bleA2,-70,bleA3,-66,bleA5,-67,bleA6,-67,A,365.573,-1061.217,-307.013,G,12320,-15960,9520,M,-634.5,517.5,-160.5
20:41.0,bleT2,-,-,-,0,4,bleA6,-59,bleA4,-65,bleA2,-64,bleA5,-55,A,96.38,-1091.412,88.999,G,-115920,-7210,-4620,M,-649.5,519,-154.5,,
20:41.1,bleT2,-,-,-,0,5,bleA4,-55,bleA2,-66,bleA3,-73,bleA5,-58,bleA6,-65,A,332.694,-1004.304,-8.662,G,-16660,-4130,-10500,M,-628.5,525,-169.5
20:41.2,bleT2,-,-,-,0,3,bleA6,-62,bleA4,-58,bleA2,-76,A,254.431,-808.738,202.886,G,13650,-6440,-8680,M,-637.5,519,-150,,,,
20:41.3,bleT2,-,-,-,0,5,bleA4,-63,bleA2,-69,bleA3,-67,bleA5,-56,bleA6,-57,A,147.803,-942.267,-47.397,G,12460,-25200,-6650,M,-630,525,-142.5
20:41.4,bleT2,-,-,-,0,5,bleA4,-60,bleA2,-84,bleA3,-69,bleA5,-58,bleA6,-65,A,408.517,-938.241,280.722,G,9310,-6930,-7910,M,-622.5,538.5,-154.5
20:41.5,bleT2,-,-,-,0,5,bleA2,-68,bleA4,-73,bleA3,-65,bleA5,-54,bleA6,-59,A,232.349,-928.664,154.818,G,-20860,15750,12880,M,-637.5,520.5,-142.5
20:41.6,bleT2,-,-,-,0,4,bleA5,-70,bleA6,-55,bleA4,-56,bleA2,-69,A,240.035,-934.154,363.011,G,5320,5110,1890,M,-645,517.5,-163.5,,
20:41.7,bleT2,-,-,-,0,5,bleA4,-57,bleA2,-68,bleA3,-81,bleA6,-65,bleA5,-65,A,368.562,-1001.437,369.233,G,8260,7840,-9100,M,-622.5,531,-156
20:41.8,bleT2,-,-,-,0,4,bleA5,-56,bleA6,-63,bleA2,-70,bleA4,-59,A,241.621,-911.401,353.251,G,14280,2800,12040,M,-642,523.5,-174,,
20:41.9,bleT2,-,-,-,0,5,bleA4,-73,bleA2,-76,bleA3,-74,bleA5,-56,bleA6,-61,A,348.859,-939.522,-59.536,G,3920,8330,-21910,M,-628.5,526.5,-159
20:42.0,bleT2,-,-,-,0,5,bleA4,-56,bleA2,-67,bleA3,-84,bleA5,-56,bleA6,-71,A,196.42,-899.018,55.205,G,-2450,16170,22470,M,-652.5,529.5,-165
20:42.2,bleT2,-,-,-,0,5,bleA5,-55,bleA4,-66,bleA2,-76,bleA3,-72,bleA6,-55,A,289.14,-877.607,69.906,G,-4410,13440,13440,M,-652.5,516,-169.5
20:42.3,bleT2,-,-,-,0,5,bleA4,-60,bleA2,-73,bleA3,-71,bleA5,-58,bleA6,-72,A,238.083,-992.104,68.503,G,-6720,15820,16870,M,-658.5,513,-177
20:42.4,bleT2,-,-,-,0,3,bleA2,-67,bleA3,-68,bleA5,-50,A,292.983,-940.193,130.906,G,-7420,4270,8750,M,-657,498,-183,,,,
20:42.5,bleT2,-,-,-,0,4,bleA5,-55,bleA6,-64,bleA4,-75,bleA2,-66,A,330.62,-899.872,270.352,G,-10430,6930,3430,M,-661.5,493.5,-201,,
20:42.6,bleT2,-,-,-,0,2,bleA4,-53,bleA6,-60,A,260.592,-970.876,151.829,G,1820,-9870,20300,M,-673.5,486,-184.5,,,,,,
20:42.6,bleT2,-,-,-,0,3,bleA2,-66,bleA3,-65,bleA5,-57,A,297.436,-947.391,147.254,G,-350,-7700,280,M,-670.5,489,-183,,,,
20:42.7,bleT2,-,-,-,0,2,bleA5,-52,bleA2,-70,A,248.758,-1109.773,259.616,G,-29680,-420,6440,M,-676.5,480,-187.5,,,,,,
20:42.8,bleT2,-,-,-,0,5,bleA4,-64,bleA2,-80,bleA3,-69,bleA5,-54,bleA6,-62,A,235.948,-1097.756,-149.572,G,19530,-840,6510,M,-690,480,-174
20:42.9,bleT2,-,-,-,0,4,bleA6,-62,bleA4,-58,bleA2,-80,bleA5,-55,A,82.045,-931.409,-1.098,G,770,-26180,51730,M,-679.5,471,-183,,
20:43.0,bleT2,-,-,-,0,4,bleA4,-63,bleA2,-65,bleA3,-62,bleA6,-62,A,-172.386,-944.097,321.409,G,-7770,7210,-28840,M,-703.5,442.5,-190.5,,
20:43.1,bleT2,-,-,-,0,5,bleA6,-72,bleA4,-61,bleA2,-72,bleA3,-66,bleA5,-57,A,-125.355,-944.89,18.239,G,-31990,2170,51450,M,-706.5,453,-169.5
20:43.2,bleT2,-,-,-,0,5,bleA4,-65,bleA2,-67,bleA3,-66,bleA6,-65,bleA5,-50,A,0.976,-953.979,88.694,G,-30030,5880,-6580,M,-712.5,439.5,-163.5
20:43.3,bleT2,-,-,-,0,5,bleA4,-59,bleA2,-79,bleA3,-67,bleA5,-59,bleA6,-58,A,-348.798,-1051.274,-18.544,G,-37590,5740,-840,M,-706.5,432,-139.5
20:43.4,bleT2,-,-,-,0,5,bleA4,-64,bleA2,-67,bleA3,-71,bleA5,-49,bleA6,-65,A,2.806,-966.911,237.778,G,-21560,-8680,840,M,-705,442.5,-127.5
20:43.5,bleT2,-,-,-,0,4,bleA4,-57,bleA5,-51,bleA6,-57,bleA2,-79,A,168.055,-1190.476,-331.291,G,4130,-1960,-55300,M,-682.5,454.5,-108,,
20:43.6,bleT2,-,-,-,0,5,bleA4,-57,bleA2,-84,bleA3,-72,bleA5,-50,bleA6,-61,A,95.953,-936.838,-257.725,G,25830,-24080,28490,M,-696,447,-105
20:43.7,bleT2,-,-,-,0,4,bleA6,-61,bleA4,-56,bleA2,-67,bleA5,-50,A,12.993,-905.789,-186.599,G,-9030,-16870,-17150,M,-702,450,-102,,
20:43.8,bleT2,-,-,-,0,5,bleA2,-69,bleA3,-63,bleA6,-62,bleA5,-55,bleA4,-53,A,321.958,-1037.427,-54.717,G,-31850,-11130,2310,M,-693,454.5,-90
20:43.9,bleT2,-,-,-,0,3,bleA6,-62,bleA5,-52,bleA2,-71,A,-77.897,-1030.839,-257.42,G,1750,1680,2590,M,-696,442.5,-85.5,,,,
20:44.0,bleT2,-,-,-,0,5,bleA2,-69,bleA4,-53,bleA3,-65,bleA5,-55,bleA6,-59,A,337.574,-951.539,-54.961,G,12180,-3990,-19320,M,-694.5,453,-72
20:44.1,bleT2,-,-,-,0,4,bleA6,-62,bleA4,-54,bleA2,-84,bleA5,-52,A,151.463,-938.241,-12.688,G,4760,-4060,-350,M,-681,442.5,-78,,
20:44.3,bleT2,-,-,-,0,5,bleA4,-54,bleA2,-69,bleA3,-68,bleA5,-56,bleA6,-63,A,137.006,-1025.959,-229.055,G,7980,2520,-8400,M,-682.5,465,-72
20:44.4,bleT2,-,-,-,0,4,bleA6,-64,bleA4,-49,bleA2,-71,bleA5,-52,A,177.449,-1088.667,-239.608,G,58030,10570,-37450,M,-679.5,486,-123,,
20:44.5,bleT2,-,-,-,0,5,bleA2,-73,bleA3,-62,bleA5,-53,bleA6,-60,bleA4,-50,A,354.044,-947.086,439.932,G,45290,-6510,-22260,M,-672,511.5,-172.5
20:44.6,bleT2,-,-,-,0,4,bleA6,-61,bleA4,-49,bleA2,-71,bleA5,-50,A,154.574,-1018.029,68.015,G,-24710,-57260,15330,M,-658.5,498,-150,,
20:44.7,bleT2,-,-,-,0,5,bleA2,-69,bleA3,-61,bleA5,-50,bleA6,-65,bleA4,-55,A,159.027,-1006.439,82.106,G,-36890,-13160,35000,M,-681,487.5,-141
20:44.8,bleT2,-,-,-,0,5,bleA4,-52,bleA2,-72,bleA3,-72,bleA5,-50,bleA6,-63,A,199.653,-965.996,271.45,G,15260,4060,-9800,M,-685.5,466.5,-151.5
20:44.9,bleT2,-,-,-,0,5,bleA2,-68,bleA3,-61,bleA5,-50,bleA6,-73,bleA4,-61,A,179.889,-944.036,182.878,G,40390,-27090,43680,M,-702,466.5,-147
20:45.0,bleT2,-,-,-,0,4,bleA6,-64,bleA4,-55,bleA2,-75,bleA5,-49,A,-52.338,-961.482,188.368,G,-14280,-61390,11480,M,-715.5,439.5,-138,,
20:45.1,bleT2,-,-,-,0,4,bleA5,-50,bleA4,-55,bleA2,-67,bleA6,-76,A,31.781,-979.965,-113.155,G,-350,9030,5250,M,-709.5,421.5,-120,,
20:45.2,bleT2,-,-,-,0,5,bleA6,-64,bleA2,-75,bleA4,-56,bleA3,-76,bleA5,-48,A,242.353,-1066.829,136.213,G,-15400,5320,-21770,M,-711,442.5,-135
20:45.3,bleT2,-,-,-,0,5,bleA5,-50,bleA4,-55,bleA2,-67,bleA3,-62,bleA6,-68,A,140.117,-890.417,314.821,G,36610,19530,18620,M,-712.5,426,-144
20:45.4,bleT2,-,-,-,0,5,bleA4,-54,bleA6,-60,bleA3,-68,bleA5,-51,bleA2,-74,A,-44.835,-977.769,213.866,G,6650,-53200,11340,M,-726,411,-124.5
20:45.5,bleT2,-,-,-,0,5,bleA5,-50,bleA4,-53,bleA2,-66,bleA3,-63,bleA6,-66,A,164.09,-930.799,217.709,G,-3220,-24010,4620,M,-717,414,-120
20:45.6,bleT2,-,-,-,0,5,bleA4,-54,bleA2,-75,bleA3,-68,bleA5,-52,bleA6,-59,A,43.31,-984.113,176.656,G,-10850,-12740,10570,M,-723,412.5,-106.5
20:45.7,bleT2,-,-,-,0,5,bleA2,-66,bleA4,-52,bleA3,-62,bleA5,-50,bleA6,-63,A,58.804,-979.782,230.031,G,13580,-15050,-9940,M,-735,405,-105
20:45.8,bleT2,-,-,-,0,4,bleA6,-59,bleA4,-53,bleA2,-74,bleA5,-49,A,73.322,-990.213,133.224,G,1400,-32130,-8680,M,-714,402,-93,,
20:45.9,bleT2,-,-,-,0,5,bleA4,-53,bleA2,-67,bleA3,-65,bleA5,-49,bleA6,-60,A,114.619,-949.648,198.067,G,-7000,-30800,980,M,-721.5,406.5,-84
20:46.0,bleT2,-,-,-,0,4,bleA4,-57,bleA5,-49,bleA6,-59,bleA3,-65,A,60.878,-993.202,151.158,G,-17500,-19040,16870,M,-718.5,394.5,-61.5,,
20:46.1,bleT2,-,-,-,0,5,bleA5,-49,bleA2,-70,bleA4,-56,bleA3,-68,bleA6,-60,A,61.305,-1035.536,142.191,G,-4480,-27090,-5180,M,-726,387,-54
20:46.2,bleT2,-,-,-,0,4,bleA6,-62,bleA4,-56,bleA2,-78,bleA5,-52,A,80.459,-958.493,223.321,G,140,-62720,980,M,-721.5,373.5,-45,,
20:46.3,bleT2,-,-,-,0,4,bleA2,-68,bleA3,-67,bleA5,-54,bleA6,-64,A,67.832,-941.291,80.764,G,-43820,-46270,13440,M,-715.5,345,-9,,
20:46.5,bleT2,-,-,-,0,4,bleA6,-67,bleA4,-48,bleA2,-74,bleA5,-51,A,-15.006,-1088.301,-54.412,G,-26880,-26530,-2870,M,-705,342,19.5,,
20:46.6,bleT2,-,-,-,0,5,bleA5,-52,bleA2,-66,bleA3,-62,bleA4,-56,bleA6,-65,A,-7.015,-987.956,-9.455,G,-2870,-61320,-18270,M,-708,336,40.5
20:46.7,bleT2,-,-,-,0,4,bleA6,-60,bleA4,-53,bleA2,-67,bleA5,-60,A,-70.577,-995.459,-185.928,G,-12180,-106750,0,M,-694.5,307.5,64.5,,
20:46.8,bleT2,-,-,-,0,5,bleA2,-71,bleA3,-63,bleA5,-55,bleA6,-64,bleA4,-54,A,72.834,-946.842,-155.001,G,14350,-94150,-34300,M,-703.5,259.5,69
